4	54.483
4	76.244
4	61.065
4	9.133
4	0.109
4	0.4
4	0.347
4	0.408
4	0.147
4	1.138
4	0.0
4	3.828
4	6.809
4	0.0
4	0.147
4	15.947
4	75.717
4	47.726
4	133.259
4	88.331
4	77.132
4	84.16
4	103.555
4	92.187
4	83.612
4	83.701
4	85.083
4	85.092
4	92.418
4	82.544
4	82.537
4	81.703
4	88.138
4	82.832
4	78.917
4	84.619
4	89.281
4	87.666
4	82.106
4	83.874
4	86.597
4	90.576
4	80.221
4	83.416
4	88.329
4	78.461
4	79.994
4	85.195
4	84.685
4	85.072
4	88.517
4	82.332
4	90.162
4	81.262
4	80.184
4	83.058
4	81.401
4	81.882
4	88.043
4	89.354
4	80.185
4	84.305
4	92.007
4	84.181
4	84.507
4	82.385
4	93.183
4	86.372
4	87.064
4	87.329
4	85.128
4	81.978
4	86.419
4	89.786
4	88.163
4	88.865
4	87.491
4	87.342
4	87.344
4	90.541
4	85.211
4	91.36
4	79.457
4	85.073
4	94.113
4	89.634
4	91.49
4	90.412
4	92.218
4	79.841
4	93.368
4	90.145
4	85.873
4	88.337
4	87.305
4	81.597
4	80.033
4	90.42
4	84.374
4	86.041
4	87.018
4	89.904
4	88.915
4	89.14
4	87.367
4	89.519
4	96.241
4	92.771
4	93.308
4	90.367
4	93.303
4	91.403
4	85.376
4	89.975
4	87.322
4	86.567
4	84.837
4	85.537
4	85.082
4	89.232
4	85.389
4	84.37
4	85.613
4	87.152
4	93.448
4	86.015
4	87.127
4	51.39
4	0.265
4	87.384
4	89.006
4	91.544
4	83.589
4	97.51
4	111.304
4	86.104
4	85.921
4	83.196
4	85.291
4	93.219
4	91.145
4	89.031
4	88.856
4	79.983
4	91.285
4	81.457
4	86.452
4	95.426
4	86.5
4	68.363
4	88.724
4	85.592
4	82.985
4	92.255
4	91.741
4	84.686
4	88.125
4	90.995
4	91.95
4	87.807
4	81.897
4	97.106
4	84.238
4	86.299
4	86.535
4	86.761
4	97.372
4	89.263
4	94.693
4	76.282
4	84.431
4	87.436
4	95.361
4	85.591
4	84.383
4	93.017
4	87.814
4	85.809
4	88.569
4	90.298
4	85.366
4	80.866
4	89.51
4	97.51
4	93.119
4	89.947
4	76.661
4	97.613
4	87.973
4	86.0
4	82.712
4	80.725
4	84.997
4	96.004
4	87.676
4	86.904
4	81.938
4	83.306
4	93.717
4	90.377
4	91.718
4	94.3
4	89.313
4	83.031
4	93.189
4	82.984
4	92.585
4	82.357
4	81.01
4	87.246
4	84.505
4	77.061
4	76.191
4	90.193
4	89.838
4	83.376
4	94.14
4	86.927
4	91.107
4	81.173
4	92.774
4	87.35
4	81.303
4	87.575
4	88.195
4	95.45
4	84.991
4	82.612
4	76.222
4	91.854
4	96.218
4	85.884
4	84.047
4	87.298
4	84.673
4	81.128
4	97.059
4	99.969
4	99.897
4	88.584
4	88.415
4	84.159
4	86.097
4	89.055
4	90.669
4	83.421
4	90.635
4	90.022
4	81.703
4	87.846
4	87.745
4	82.368
4	89.457
4	84.247
4	90.309
4	94.399
4	79.511
4	85.804
4	89.4
4	95.214
4	87.097
4	86.323
4	82.89
4	92.536
4	88.502
4	74.952
4	90.501
4	89.532
4	88.153
4	75.311
4	90.785
4	95.349
4	96.176
4	87.727
4	89.467
4	90.649
4	91.763
4	88.007
4	93.579
4	88.78
4	87.858
4	92.451
4	86.851
4	90.795
4	87.496
4	82.336
4	90.994
4	83.519
4	84.466
4	81.364
4	93.792
4	91.064
4	90.174
4	73.172
4	88.92
4	93.067
4	93.259
4	85.913
4	87.078
4	88.102
4	86.126
4	92.899
4	78.475
4	92.245
4	81.686
4	85.242
4	87.11
4	92.48
4	88.437
4	90.117
4	82.229
4	87.12
4	89.24
4	86.104
4	91.574
4	89.362
4	83.208
4	82.371
4	88.69
4	89.057
4	87.852
4	87.406
4	88.393
4	83.551
4	81.079
4	83.403
4	94.987
4	90.43
4	88.321
4	71.358
4	93.099
4	82.56
4	76.589
4	85.34
4	95.263
4	91.663
4	83.902
4	83.171
4	87.487
4	91.133
4	88.755
4	90.265
4	94.935
4	76.382
4	83.085
4	88.559
4	83.93
4	82.563
4	80.759
4	82.837
4	78.623
4	93.517
4	81.673
4	80.456
4	87.924
4	90.659
4	82.437
4	78.993
4	89.421
4	91.368
4	88.118
4	88.118
4	84.865
4	84.545
4	81.74
4	92.02
4	87.347
4	94.843
4	86.136
4	91.294
4	71.925
4	92.645
4	94.781
4	94.881
4	85.785
4	94.26
4	81.514
4	85.425
4	90.027
4	92.168
4	86.274
4	88.004
4	85.71
4	81.34
4	40.939
4	83.658
4	84.868
4	84.119
4	78.922
4	83.165
4	78.161
4	85.75
4	81.171
4	88.935
4	89.674
4	90.287
4	86.413
4	85.078
4	84.86
4	80.868
4	80.703
4	85.974
4	83.037
4	87.835
4	84.541
4	86.586
4	83.321
4	87.2
4	76.79
4	86.723
4	88.971
4	97.958
4	90.763
4	79.662
4	88.583
4	98.59
4	92.095
4	86.738
4	93.627
4	96.751
4	90.147
4	87.497
4	84.99
4	88.144
4	83.285
4	90.248
4	83.939
4	76.863
4	84.605
4	95.837
4	84.887
4	91.116
4	97.003
4	82.349
4	58.872
4	81.406
4	86.682
4	55.861
4	91.251
4	85.296
4	89.275
4	90.404
4	93.739
4	83.799
4	82.226
4	94.405
4	78.545
4	93.628
4	87.928
4	93.008
4	84.78
4	91.408
4	82.386
4	89.739
4	88.085
4	84.638
4	100.592
4	94.356
4	87.77
4	91.133
4	85.567
4	90.31
4	95.229
4	93.256
4	91.089
4	94.916
4	94.383
4	90.344
4	91.921
4	99.291
4	96.943
4	85.435
4	79.036
4	90.054
4	88.079
4	83.404
4	85.017
4	89.998
4	92.379
4	86.153
4	81.646
4	88.813
4	88.941
4	88.75
4	92.685
4	96.624
4	79.63
4	91.659
4	92.363
4	78.643
4	80.481
4	84.886
4	87.377
4	90.092
4	92.045
4	87.751
4	90.394
4	97.06
4	88.787
4	81.84
4	91.886
4	87.827
4	92.119
4	89.623
4	86.628
4	82.809
4	83.422
4	80.785
4	89.428
4	86.195
4	81.365
4	78.443
4	95.738
4	148.67
4	193.729
4	112.015
4	245.067
4	316.686
4	241.474
4	402.719
4	75.012
4	91.243
4	91.168
4	85.683
4	79.028
4	79.096
4	87.155
4	70.613
4	73.388
4	48.518
4	45.451
4	33.612
4	54.608
4	47.046
4	50.049
4	49.129
4	33.762
4	53.6
4	62.453
4	90.935
4	85.687
4	85.153
4	84.023
4	82.546
4	78.917
4	86.889
4	81.799
4	92.595
4	90.909
4	88.488
4	88.027
4	85.128
4	86.354
4	78.313
4	87.343
4	83.752
4	94.329
4	102.709
4	84.696
4	85.839
4	86.621
4	83.84
4	89.689
4	92.463
4	79.843
4	86.719
4	81.915
4	80.466
4	82.566
4	82.59
4	90.741
4	84.166
4	95.804
4	90.317
4	86.982
4	83.019
4	88.197
4	90.646
4	79.262
4	83.206
4	76.843
4	86.653
4	91.209
4	89.075
4	89.644
4	86.282
4	88.968
4	83.986
4	95.499
4	84.823
4	88.001
4	85.29
4	86.862
4	85.756
4	88.577
4	86.876
4	94.274
4	90.258
4	89.503
4	84.666
4	89.685
4	91.695
4	95.749
4	97.605
4	88.089
4	90.037
4	82.215
4	85.56
4	88.427
4	72.909
4	89.525
4	90.134
4	79.448
4	79.68
4	95.588
4	90.898
4	95.817
4	83.807
4	94.969
4	85.338
4	82.399
4	81.975
4	83.913
4	95.429
4	87.574
4	90.524
4	89.37
4	85.195
4	79.466
4	85.563
4	85.702
4	90.191
4	83.113
4	77.956
4	85.153
4	89.427
4	91.469
4	82.773
4	87.129
4	91.768
4	78.167
4	92.111
4	81.817
4	87.505
4	83.729
4	53.343
4	72.535
4	28.905
4	15.927
4	21.88
4	25.006
4	79.415
4	95.558
4	85.293
4	81.092
4	84.66
4	84.668
4	81.094
4	81.568
4	84.892
4	86.603
4	95.283
4	80.904
4	83.372
4	94.587
4	87.402
4	84.589
4	87.359
4	81.13
4	81.654
4	87.991
4	89.308
4	92.081
4	88.804
4	89.816
4	77.793
4	90.548
4	90.711
4	88.178
4	90.878
4	87.155
4	80.291
4	85.14
4	87.754
4	84.618
4	87.936
4	94.495
4	83.284
4	91.135
4	94.842
4	90.255
4	85.848
4	86.128
4	91.173
4	88.18
4	85.595
4	87.299
4	91.869
4	91.883
4	91.248
4	89.88
4	89.848
4	84.926
4	93.597
4	93.451
4	90.263
4	89.826
4	86.557
4	86.21
4	96.743
4	86.42
4	75.781
4	90.916
4	88.823
4	88.169
4	84.015
4	91.172
4	77.499
4	90.144
4	89.019
4	78.419
4	77.531
4	83.733
4	89.316
4	99.641
4	92.22
4	86.75
4	82.605
4	84.578
4	87.562
4	83.838
4	86.04
4	93.806
4	91.63
4	88.262
4	82.434
4	77.352
4	79.421
4	87.001
4	86.544
4	82.483
4	83.814
4	84.165
4	96.561
4	82.366
4	85.893
4	84.942
4	78.519
4	82.126
4	85.385
4	84.601
4	86.044
4	84.08
4	84.47
4	87.236
4	91.211
4	88.717
4	154.137
4	84.815
4	62.177
4	89.502
4	79.118
4	92.587
4	88.068
4	94.513
4	97.626
4	80.437
4	89.08
4	80.381
4	95.53
4	78.816
4	83.412
4	96.92
4	80.933
4	86.916
4	95.138
4	98.273
4	88.724
4	79.925
4	82.465
4	84.728
4	91.169
4	94.215
4	88.112
4	92.691
4	81.585
4	88.049
4	78.614
4	84.244
4	85.698
4	88.009
4	86.021
4	84.453
4	88.464
4	83.321
4	98.267
4	91.167
4	95.223
4	84.665
4	84.352
4	87.73
4	93.454
4	86.11
4	6.535
4	56.944
4	65.879
4	102.188
4	81.481
4	93.646
4	83.289
4	88.344
4	93.015
4	89.852
4	99.321
4	83.482
4	86.096
4	88.296
4	90.904
4	91.33
4	92.681
4	94.983
4	84.106
4	81.558
4	82.39
4	77.258
4	85.006
4	83.558
4	87.608
4	82.188
4	90.669
4	77.524
4	71.298
4	79.702
4	87.5
4	87.3
4	88.045
4	84.713
4	91.079
4	86.644
4	84.613
4	71.165
4	85.727
4	79.51
4	72.79
4	89.538
4	84.864
4	85.756
4	83.702
4	81.902
4	83.712
4	82.47
4	78.317
4	89.283
4	86.489
4	81.431
4	88.903
4	91.233
4	88.126
4	95.1
4	86.051
4	83.962
4	83.52
4	81.813
4	89.151
4	86.853
4	86.364
4	89.553
4	87.284
4	97.395
4	89.682
4	87.307
4	73.51
4	169.999
4	63.508
4	110.833
4	217.417
4	110.369
4	115.255
4	98.171
4	35.045
4	8.63
4	13.819
4	17.665
4	22.879
4	73.292
4	87.026
4	91.478
4	89.039
4	82.229
4	83.441
4	87.1
4	89.529
4	93.985
4	88.323
4	89.045
4	88.685
4	84.263
4	81.095
4	84.009
4	87.975
4	93.726
4	86.461
4	86.983
4	85.03
4	82.667
4	84.78
4	96.906
4	98.212
4	85.485
4	79.437
4	81.081
4	90.167
4	89.344
4	93.504
4	90.93
4	85.779
4	81.606
4	83.292
4	87.856
4	85.049
4	81.667
4	84.998
4	79.322
4	85.081
4	90.471
4	83.904
4	90.653
4	91.388
4	81.165
4	83.671
4	75.469
4	81.285
4	93.558
4	78.648
4	78.48
4	95.419
4	85.886
4	89.023
4	95.138
4	85.234
4	82.242
4	92.476
4	95.273
4	82.532
4	89.6
4	98.373
4	105.716
4	92.082
4	83.567
4	92.968
4	90.983
4	86.854
4	91.031
4	87.874
4	85.804
4	84.83
4	89.054
4	88.461
4	99.497
4	96.637
4	86.929
4	89.071
4	90.378
4	83.283
4	87.993
4	89.138
4	70.071
4	88.321
4	91.699
4	77.717
4	82.376
4	84.787
4	89.326
4	89.199
4	85.136
4	87.392
4	87.523
4	85.746
4	86.228
4	78.21
4	78.438
4	132.671
4	86.569
4	108.375
4	176.475
4	210.568
4	50.74
4	34.976
4	9.431
4	9.515
4	17.466
4	23.115
4	43.519
4	90.916
4	87.545
4	89.749
4	80.579
4	79.962
4	95.43
4	93.076
4	95.242
4	80.127
4	82.173
4	92.116
4	85.246
4	84.721
4	87.713
4	83.194
4	80.245
4	85.226
4	79.146
4	92.535
4	95.152
4	89.213
4	88.503
4	92.473
4	90.816
4	96.157
4	91.365
4	83.797
4	85.505
4	82.53
4	87.557
4	88.284
4	91.892
4	88.861
4	87.325
4	87.039
4	85.798
4	86.475
4	86.84
4	91.517
4	76.655
4	72.69
4	77.684
4	87.325
4	92.233
4	91.317
4	92.305
4	88.262
4	85.002
4	84.171
4	93.77
4	85.789
4	85.769
4	83.922
4	88.455
4	96.899
4	86.404
4	86.827
4	86.444
4	84.215
4	89.438
4	83.354
4	80.65
4	81.307
4	82.449
4	85.889
4	92.322
4	91.194
4	83.385
4	89.619
4	84.551
4	87.019
4	84.875
4	93.278
4	86.453
4	84.304
4	83.401
4	81.839
4	84.045
4	88.205
4	88.419
4	95.791
4	76.713
4	90.196
4	85.501
4	86.318
4	87.047
4	88.053
4	77.384
4	87.755
4	91.816
4	80.852
4	87.827
4	89.16
4	99.182
4	80.185
4	67.078
4	88.011
4	81.49
4	90.536
4	87.157
4	86.36
4	86.591
4	80.492
4	28.668
4	27.063
4	13.631
4	27.542
4	25.05
4	54.785
4	79.975
4	88.58
4	88.922
4	94.007
4	85.083
4	101.526
4	84.189
4	89.089
4	74.618
4	89.626
4	76.127
4	89.467
4	87.779
4	87.542
4	89.002
4	84.31
4	84.023
4	82.493
4	82.851
4	93.217
4	85.61
4	91.215
4	87.318
4	94.561
4	90.947
4	102.623
4	89.435
4	88.99
4	85.21
4	77.698
4	85.558
4	90.982
4	89.229
4	86.872
4	84.446
4	84.092
4	91.014
4	79.994
4	81.754
4	91.072
4	89.752
4	89.052
4	94.532
4	87.998
4	93.627
4	92.334
4	86.149
4	84.117
4	84.916
4	92.298
4	83.161
4	74.492
4	96.936
4	83.153
4	78.386
4	84.072
4	82.413
4	77.547
4	88.19
4	76.012
4	87.22
4	87.352
4	91.559
4	83.717
4	85.813
4	91.183
4	83.943
4	80.563
4	90.591
4	81.787
4	91.196
4	90.053
4	92.499
4	75.545
4	87.106
4	77.393
4	85.221
4	92.364
4	86.601
4	88.912
4	93.053
4	91.449
4	89.73
4	85.961
4	82.523
4	78.24
4	84.333
4	86.796
4	84.559
4	85.076
4	83.529
4	87.465
4	96.302
4	85.003
4	85.837
4	88.852
4	85.106
4	82.717
4	86.557
4	89.699
4	82.068
4	91.914
4	83.082
4	90.013
4	55.903
4	17.688
4	8.351
4	11.632
4	7.29
4	45.751
4	52.999
4	91.239
4	83.612
4	86.115
4	85.205
4	89.9
4	87.377
4	85.396
4	86.245
4	87.804
4	82.024
4	72.843
4	80.528
4	88.897
4	85.434
4	91.424
4	81.93
4	88.959
4	88.141
4	81.462
4	82.738
4	82.456
4	86.622
4	92.693
4	81.008
4	88.668
4	88.747
4	75.6
4	88.095
4	89.405
4	86.472
4	94.723
4	88.076
4	91.889
4	81.46
4	86.576
4	80.649
4	98.243
4	93.539
4	89.456
4	84.035
4	93.4
4	86.828
4	82.974
4	91.493
4	88.7
4	92.033
4	89.165
4	89.352
4	93.63
4	92.363
4	87.943
4	91.288
4	95.592
4	86.444
4	84.969
4	77.752
4	92.102
4	98.72
4	87.004
4	90.681
4	81.251
4	84.893
4	77.769
4	86.792
4	87.857
4	90.135
4	95.083
4	82.202
4	95.921
4	83.46
4	78.058
4	89.05
4	92.371
4	90.175
4	88.593
4	84.483
4	89.521
4	84.644
4	82.835
4	94.436
4	93.15
4	93.982
4	86.172
4	75.879
4	93.094
4	92.328
4	85.681
4	79.639
4	96.134
4	80.677
4	91.125
4	81.046
4	85.495
4	86.11
4	81.201
4	49.159
4	84.978
4	89.133
4	86.335
4	86.011
4	91.659
4	85.038
4	81.508
4	93.195
4	101.711
4	91.564
4	92.006
4	87.899
4	80.11
4	84.619
4	84.622
4	97.727
4	90.264
4	97.227
4	88.254
4	88.928
4	86.81
4	82.836
4	82.838
4	86.966
4	91.48
4	88.8
4	88.602
4	83.4
4	90.799
4	87.762
4	85.367
4	90.556
4	84.397
4	89.201
4	78.762
4	71.095
4	84.158
4	83.25
4	79.895
4	87.394
4	78.711
4	85.199
4	87.594
4	86.726
4	97.063
4	96.391
4	87.991
4	92.948
4	87.836
4	83.041
4	87.384
4	85.336
4	96.914
4	88.418
4	83.493
4	92.457
4	90.56
4	90.447
4	90.212
4	85.677
4	90.263
4	85.657
4	95.049
4	88.405
4	83.17
4	94.161
4	96.897
4	95.133
4	78.929
4	83.325
4	84.808
4	81.967
4	88.627
4	89.926
4	93.966
4	89.157
4	82.125
4	96.158
4	83.79
4	85.776
4	77.374
4	86.087
4	89.905
4	92.401
4	83.463
4	85.401
4	82.207
4	91.617
4	95.967
4	84.185
4	82.942
4	91.981
4	94.386
4	83.231
4	85.945
4	89.033
4	84.093
4	92.642
4	88.035
4	82.371
4	95.789
4	87.251
4	85.895
4	83.108
4	87.963
4	83.661
4	81.602
4	87.842
4	90.606
4	73.148
4	94.491
4	89.259
4	89.614
4	87.251
4	87.814
4	87.002
4	87.131
4	90.274
4	94.574
4	84.884
4	90.762
4	92.35
4	74.056
4	86.171
4	85.308
4	89.651
4	86.914
4	92.773
4	92.918
4	87.017
4	81.771
4	83.958
4	87.064
4	80.289
4	89.342
4	81.346
4	90.792
4	83.858
4	87.322
4	90.165
4	93.271
4	96.697
4	88.248
4	90.719
4	87.838
4	89.224
4	95.688
4	75.213
4	81.972
4	97.021
4	87.658
4	86.309
4	93.0
4	80.831
4	88.878
4	89.443
4	90.331
4	89.378
4	89.064
4	91.257
4	93.167
4	97.224
